fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,change_type,status,project,assigned_to,latitude,longitude,geometry,changeset_id,c_label,worms_on_sample,approximate_number_of_worms,photos,photos_caption,photos_url,date,time,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
9e62a5c4-5fe3-4e56-93c4-dd0df9859afb,2019-09-06 13:57:08 UTC,2019-09-06 14:03:17 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:20 UTC,2019-09-06 17:08:20 UTC,1,create,,HawaiiOctober2018,,42.0564832,-87.6737592,POINT (-87.6737592 42.0564832),6ba5f120-d537-4038-8901-b5db4b4ec935,091c3b42-5b92-4f21-b5b8-0f49fa6933be,Yes,Some (11-25),8a4683ab-d530-40f5-a847-e9c8ce6edc55,,https://web.fulcrumapp.com/photos/view?photos=8a4683ab-d530-40f5-a847-e9c8ce6edc55,2019-09-06,08:57,162.700012207031,14.211,,,
9f2c0e66-8593-498f-a865-cfdb2bfa9126,2019-09-06 14:06:46 UTC,2019-09-06 14:09:49 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:20 UTC,2019-09-06 17:08:20 UTC,1,create,,HawaiiOctober2018,,42.0564838,-87.6737585,POINT (-87.6737585 42.0564838),6ba5f120-d537-4038-8901-b5db4b4ec935,66e48a1c-2b33-4cdb-86b0-16242d34ae6e,Yes,Few (4-10),17179a81-8226-4cac-9f9f-ea5516a9ac3e,,https://web.fulcrumapp.com/photos/view?photos=17179a81-8226-4cac-9f9f-ea5516a9ac3e,2019-09-06,09:06,162.700012207031,12.662,,,
ca873e26-a5e1-4ab0-ab66-f3ca08d58594,2019-09-06 14:11:00 UTC,2019-09-06 14:14:29 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:21 UTC,2019-09-06 17:08:21 UTC,1,create,,HawaiiOctober2018,,42.0564843,-87.673759,POINT (-87.673759 42.0564843),6ba5f120-d537-4038-8901-b5db4b4ec935,df9b92f9-9d14-4269-89e9-350534d76ca3,Tracks,,daf6397f-d5e0-43e4-a32a-d469d574e59f,,https://web.fulcrumapp.com/photos/view?photos=daf6397f-d5e0-43e4-a32a-d469d574e59f,2019-09-06,09:11,162.700012207031,13.964,,,
aa5bb6e3-9519-4ac0-a514-97fec9fea550,2019-09-06 14:14:33 UTC,2019-09-06 14:17:11 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:21 UTC,2019-09-06 17:08:21 UTC,1,create,,HawaiiOctober2018,,42.0564837,-87.6737594,POINT (-87.6737594 42.0564837),6ba5f120-d537-4038-8901-b5db4b4ec935,f9ebf019-dd3e-451e-85fc-c08b3ae8efa2,Tracks,,cb07b5ff-a716-4284-812c-1d94f9ded6a4,,https://web.fulcrumapp.com/photos/view?photos=cb07b5ff-a716-4284-812c-1d94f9ded6a4,2019-09-06,09:14,162.700012207031,14.18,,,
31600973-f6e8-4d8b-a974-8658fbbd1369,2019-09-06 14:17:35 UTC,2019-09-06 14:20:52 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:22 UTC,2019-09-06 17:08:22 UTC,1,create,,HawaiiOctober2018,,42.0564832,-87.673759,POINT (-87.673759 42.0564832),6ba5f120-d537-4038-8901-b5db4b4ec935,d38f749a-93e2-4a93-827c-87d3f1f1377e,Yes,Few (4-10),b3a86fdf-3277-43e3-a485-d15c7a05b9e6,,https://web.fulcrumapp.com/photos/view?photos=b3a86fdf-3277-43e3-a485-d15c7a05b9e6,2019-09-06,09:17,162.700012207031,14.116,,,
0a37a29b-b7be-4117-8d9f-a01b9623b4f9,2019-09-06 14:29:23 UTC,2019-09-06 14:32:27 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:22 UTC,2019-09-06 17:08:22 UTC,1,create,,HawaiiOctober2018,,42.0564833,-87.6737593,POINT (-87.6737593 42.0564833),6ba5f120-d537-4038-8901-b5db4b4ec935,752a7790-1787-4759-af67-68b07552df5f,Tracks,,24ffbf6f-c510-42ec-a839-94a160111150,,https://web.fulcrumapp.com/photos/view?photos=24ffbf6f-c510-42ec-a839-94a160111150,2019-09-06,09:29,162.700012207031,14.135,,,
54eec5a6-5926-4512-b79d-c665794d9d3d,2019-09-06 14:32:45 UTC,2019-09-06 14:35:45 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:23 UTC,2019-09-06 17:08:23 UTC,1,create,,HawaiiOctober2018,,42.0564811,-87.6737621,POINT (-87.6737621 42.0564811),6ba5f120-d537-4038-8901-b5db4b4ec935,3428652c-ef90-4cef-a84a-ded3d4743760,Yes,Very Few (1-3),0222b1cf-f06d-48c5-921e-f5715811375e,,https://web.fulcrumapp.com/photos/view?photos=0222b1cf-f06d-48c5-921e-f5715811375e,2019-09-06,09:32,162.700012207031,12.218,,,
d4dbfc4a-139b-4dc6-9ed3-07c6f17fd848,2019-09-06 14:36:28 UTC,2019-09-06 14:40:24 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:23 UTC,2019-09-06 17:08:23 UTC,1,create,,HawaiiOctober2018,,42.0564834,-87.6737587,POINT (-87.6737587 42.0564834),6ba5f120-d537-4038-8901-b5db4b4ec935,f3a19e5c-50a6-432f-94f9-eebf2b75b659,No,,f01abca0-9422-4ae8-8c05-9283bff3115d,,https://web.fulcrumapp.com/photos/view?photos=f01abca0-9422-4ae8-8c05-9283bff3115d,2019-09-06,09:36,162.700012207031,14.26,,,
ed4ffe11-776a-4c89-b46e-e57e00d673d0,2019-09-06 14:40:44 UTC,2019-09-06 14:42:32 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:24 UTC,2019-09-06 17:08:24 UTC,1,create,,HawaiiOctober2018,,42.0564839,-87.6737579,POINT (-87.6737579 42.0564839),6ba5f120-d537-4038-8901-b5db4b4ec935,25271f6b-4af9-466e-bab5-0c455d916b16,No,,5639f520-a23f-4f41-ac4a-2b861f8e301e,,https://web.fulcrumapp.com/photos/view?photos=5639f520-a23f-4f41-ac4a-2b861f8e301e,2019-09-06,09:40,162.5,13.923,,,
b182c48b-95ae-47a9-a64f-739577a4a9ae,2019-09-06 14:42:56 UTC,2019-09-06 14:45:27 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:24 UTC,2019-09-06 17:08:24 UTC,1,create,,HawaiiOctober2018,,42.0564831,-87.6737592,POINT (-87.6737592 42.0564831),6ba5f120-d537-4038-8901-b5db4b4ec935,1bf238ef-6f3d-445e-94c5-d3d98eb46b91,Yes,Some (11-25),bc855e2b-fb86-42a2-8988-1bc5be4625af,,https://web.fulcrumapp.com/photos/view?photos=bc855e2b-fb86-42a2-8988-1bc5be4625af,2019-09-06,09:42,162.700012207031,14.226,,,
a2e6c03d-674b-4d8b-866a-fe75b1912aa8,2019-09-06 14:45:40 UTC,2019-09-06 14:47:07 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:25 UTC,2019-09-06 17:08:25 UTC,1,create,,HawaiiOctober2018,,42.056483,-87.6737588,POINT (-87.6737588 42.056483),6ba5f120-d537-4038-8901-b5db4b4ec935,e42ab3a4-694a-408f-9dd5-a9b19a517987,No,,e545cd55-04eb-4f86-bad8-ad3991cb2f80,,https://web.fulcrumapp.com/photos/view?photos=e545cd55-04eb-4f86-bad8-ad3991cb2f80,2019-09-06,09:45,162.700012207031,14.159,,,
b7e69454-10d8-4583-8e91-5fb1bf4c67bb,2019-09-06 14:47:55 UTC,2019-09-06 14:50:03 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:26 UTC,2019-09-06 17:08:26 UTC,1,create,,HawaiiOctober2018,,42.0564835,-87.6737488,POINT (-87.6737488 42.0564835),6ba5f120-d537-4038-8901-b5db4b4ec935,bf636aa3-f2bb-4778-a764-e8bc91a8733f,No,,c86eb329-cc97-4a1e-b006-580fd9a852d4,,https://web.fulcrumapp.com/photos/view?photos=c86eb329-cc97-4a1e-b006-580fd9a852d4,2019-09-06,09:47,162.700012207031,14.249,,,
c2763877-4afc-449f-9898-792ad8afbec4,2019-09-06 14:50:52 UTC,2019-09-06 15:08:06 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:27 UTC,2019-09-06 17:08:27 UTC,1,create,,HawaiiOctober2018,,42.0564908,-87.673759,POINT (-87.673759 42.0564908),6ba5f120-d537-4038-8901-b5db4b4ec935,de86156b-20e3-422f-ab2f-c1e5c5b79cb7,Yes,Few (4-10),e7cd8411-637e-485d-8846-2d0adf2a16a9,,https://web.fulcrumapp.com/photos/view?photos=e7cd8411-637e-485d-8846-2d0adf2a16a9,2019-09-06,09:50,162.700012207031,14.017,,,
81dc964d-21fd-4b10-bf3f-eb97504e2490,2019-09-06 14:55:15 UTC,2019-09-06 14:57:00 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:28 UTC,2019-09-06 17:08:28 UTC,1,create,,HawaiiOctober2018,,42.0564834,-87.6737589,POINT (-87.6737589 42.0564834),6ba5f120-d537-4038-8901-b5db4b4ec935,3aea8d60-5d21-4345-b87a-724209bf814e,No,,e52cf605-929d-4547-85ee-750f2dae2017,,https://web.fulcrumapp.com/photos/view?photos=e52cf605-929d-4547-85ee-750f2dae2017,2019-09-06,09:55,162.700012207031,14.163,,,
69a0f50a-2ebc-4169-9aa1-7d907ce6c910,2019-09-06 14:57:16 UTC,2019-09-06 14:59:46 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:28 UTC,2019-09-06 17:08:28 UTC,1,create,,HawaiiOctober2018,,42.056483,-87.673758,POINT (-87.673758 42.056483),6ba5f120-d537-4038-8901-b5db4b4ec935,cfa40700-9778-4fc1-bbbd-95fc6de3a79a,Tracks,,bd749243-f093-4992-9adf-092df1c870e2,,https://web.fulcrumapp.com/photos/view?photos=bd749243-f093-4992-9adf-092df1c870e2,2019-09-06,09:57,162.700012207031,14.101,,,
06f379ba-e975-4a8f-8577-64327a5a7050,2019-09-06 15:00:19 UTC,2019-09-06 15:03:37 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:29 UTC,2019-09-06 17:08:29 UTC,1,create,,HawaiiOctober2018,,42.0564835,-87.6737593,POINT (-87.6737593 42.0564835),6ba5f120-d537-4038-8901-b5db4b4ec935,a6bfab26-bfab-48a4-b4ae-6c1504b50bf5,Yes,Few (4-10),cf9c278e-2fd4-4b3b-ba65-404a4e8c68ce,,https://web.fulcrumapp.com/photos/view?photos=cf9c278e-2fd4-4b3b-ba65-404a4e8c68ce,2019-09-06,10:00,162.700012207031,14.103,,,
9b31bf2b-3860-46e1-a8c7-103effbc0060,2019-09-06 15:04:24 UTC,2019-09-06 15:08:10 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:29 UTC,2019-09-06 17:08:29 UTC,1,create,,HawaiiOctober2018,,42.056484,-87.6737579,POINT (-87.6737579 42.056484),6ba5f120-d537-4038-8901-b5db4b4ec935,5e308020-1556-4b4f-b8bf-a95e17ef3086,Tracks,,b6e1f713-325b-4450-9e07-c840858651ad,,https://web.fulcrumapp.com/photos/view?photos=b6e1f713-325b-4450-9e07-c840858651ad,2019-09-06,10:04,162.700012207031,14.017,,,
cc090f20-53e3-4a61-a51f-bca974f82c70,2019-09-06 15:08:12 UTC,2019-09-06 15:10:50 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:29 UTC,2019-09-06 17:08:29 UTC,1,create,,HawaiiOctober2018,,42.0564809,-87.6737622,POINT (-87.6737622 42.0564809),6ba5f120-d537-4038-8901-b5db4b4ec935,42886324-20a1-480f-bf0f-e25b3280effb,Tracks,,bb9c608f-c247-483d-8fe7-17fa0560dd7b,,https://web.fulcrumapp.com/photos/view?photos=bb9c608f-c247-483d-8fe7-17fa0560dd7b,2019-09-06,10:08,162.700012207031,11.972,,,
2d658554-d5c4-4382-9174-d3754b010a40,2019-09-06 15:10:56 UTC,2019-09-06 15:13:32 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:30 UTC,2019-09-06 17:08:30 UTC,1,create,,HawaiiOctober2018,,42.0564832,-87.6737588,POINT (-87.6737588 42.0564832),6ba5f120-d537-4038-8901-b5db4b4ec935,54efaf1e-2108-470a-847a-a4414a5fafa7,Tracks,,92f5eea8-76b7-4820-8a33-482c68b547f3,,https://web.fulcrumapp.com/photos/view?photos=92f5eea8-76b7-4820-8a33-482c68b547f3,2019-09-06,10:10,162.700012207031,14.222,,,
cddc3a07-2c92-4b35-818c-d62bad9dd76f,2019-09-06 15:13:53 UTC,2019-09-06 15:15:53 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:30 UTC,2019-09-06 17:08:30 UTC,1,create,,HawaiiOctober2018,,42.0564837,-87.6737576,POINT (-87.6737576 42.0564837),6ba5f120-d537-4038-8901-b5db4b4ec935,aeb6947e-e942-4af6-9337-7c3c47c06242,No,,c25e495b-524e-4188-a85d-be222cfa2484,,https://web.fulcrumapp.com/photos/view?photos=c25e495b-524e-4188-a85d-be222cfa2484,2019-09-06,10:13,162.5,14.167,,,
011feea6-d5af-45ae-9ce3-139787f83777,2019-09-06 15:38:29 UTC,2019-09-06 15:40:00 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:31 UTC,2019-09-06 17:08:31 UTC,1,create,,HawaiiOctober2018,,42.0564832,-87.6737589,POINT (-87.6737589 42.0564832),6ba5f120-d537-4038-8901-b5db4b4ec935,650ef5a8-a81c-4781-a690-dca92fed4e11,No,,3d96400d-481b-4e5b-83eb-666536c69c0d,,https://web.fulcrumapp.com/photos/view?photos=3d96400d-481b-4e5b-83eb-666536c69c0d,2019-09-06,10:38,162.700012207031,14.114,,,
c1be7835-b0df-4982-a901-7d30525ba77a,2019-09-06 15:40:15 UTC,2019-09-06 15:43:41 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:31 UTC,2019-09-06 17:08:31 UTC,1,create,,HawaiiOctober2018,,42.0564834,-87.6737583,POINT (-87.6737583 42.0564834),6ba5f120-d537-4038-8901-b5db4b4ec935,1aca1166-a0ab-46fc-9b13-225068490de6,Yes,Few (4-10),3aab0f21-9c6f-47e2-9f4b-61e08e3faa70,,https://web.fulcrumapp.com/photos/view?photos=3aab0f21-9c6f-47e2-9f4b-61e08e3faa70,2019-09-06,10:40,162.700012207031,14.099,,,
f6cb441b-cf6a-4b6b-bcc6-bc17208f10c4,2019-09-06 15:43:47 UTC,2019-09-06 15:45:24 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:31 UTC,2019-09-06 17:08:31 UTC,1,create,,HawaiiOctober2018,,42.0564948,-87.6737511,POINT (-87.6737511 42.0564948),6ba5f120-d537-4038-8901-b5db4b4ec935,b23c3b62-afba-4b2d-ba90-d0f48e2525a5,No,,fe12e6c8-9b24-4091-9ce5-7378b643504a,,https://web.fulcrumapp.com/photos/view?photos=fe12e6c8-9b24-4091-9ce5-7378b643504a,2019-09-06,10:43,162.5,14.06,,,
478ce492-1b62-4bfe-8214-f9b13ac6dd57,2019-09-06 15:45:27 UTC,2019-09-06 15:47:22 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:32 UTC,2019-09-06 17:08:32 UTC,1,create,,HawaiiOctober2018,,42.056493,-87.6737603,POINT (-87.6737603 42.056493),6ba5f120-d537-4038-8901-b5db4b4ec935,946f0165-8619-4d14-a90d-bd5e50b671d8,Tracks,,3b01a647-a58b-430c-baf1-5a8e66410ce0,,https://web.fulcrumapp.com/photos/view?photos=3b01a647-a58b-430c-baf1-5a8e66410ce0,2019-09-06,10:45,162.5,12.115,,,
b1d08cfb-50b7-47e4-b469-848e084a64ed,2019-09-06 15:48:01 UTC,2019-09-06 15:49:39 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:32 UTC,2019-09-06 17:08:32 UTC,1,create,,HawaiiOctober2018,,42.0564837,-87.6737591,POINT (-87.6737591 42.0564837),6ba5f120-d537-4038-8901-b5db4b4ec935,ad903809-acc1-4a42-99bc-489a0295623b,No,,894429ef-6d16-40dc-9fd1-93d7dc991002,,https://web.fulcrumapp.com/photos/view?photos=894429ef-6d16-40dc-9fd1-93d7dc991002,2019-09-06,10:48,162.700012207031,14.048,,,
06ecc382-fbe1-48c3-b0c6-10189662c41e,2019-09-06 15:49:41 UTC,2019-09-06 15:51:15 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:33 UTC,2019-09-06 17:08:33 UTC,1,create,,HawaiiOctober2018,,42.0564845,-87.6737716,POINT (-87.6737716 42.0564845),6ba5f120-d537-4038-8901-b5db4b4ec935,f79b47f5-23f0-45a8-a54e-46301ef6d607,No,,e5d59048-9fae-4d0a-bd84-fdcfc3c7c91a,,https://web.fulcrumapp.com/photos/view?photos=e5d59048-9fae-4d0a-bd84-fdcfc3c7c91a,2019-09-06,10:49,162.700012207031,11.493,,,
5458496f-422c-4c79-9fcd-99646a9461b0,2019-09-06 15:51:18 UTC,2019-09-06 15:53:24 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:34 UTC,2019-09-06 17:08:34 UTC,1,create,,HawaiiOctober2018,,42.0564834,-87.673759,POINT (-87.673759 42.0564834),6ba5f120-d537-4038-8901-b5db4b4ec935,4cf16944-3d04-4049-996c-4d7bff62b044,Tracks,,21a5225a-763b-43b4-8e90-0a0bae87b6cd,,https://web.fulcrumapp.com/photos/view?photos=21a5225a-763b-43b4-8e90-0a0bae87b6cd,2019-09-06,10:51,162.700012207031,16.726,,,
ed1c2800-2d95-4378-96b3-90bb88aa6266,2019-09-06 15:53:26 UTC,2019-09-06 15:57:24 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:35 UTC,2019-09-06 17:08:35 UTC,1,create,,HawaiiOctober2018,,42.0564763,-87.6737832,POINT (-87.6737832 42.0564763),6ba5f120-d537-4038-8901-b5db4b4ec935,d8731e03-de51-4254-996e-9772a24735d2,Tracks,,2a81d99b-df07-4649-8318-d2c139cdead1,,https://web.fulcrumapp.com/photos/view?photos=2a81d99b-df07-4649-8318-d2c139cdead1,2019-09-06,10:53,162.700012207031,11.46,,,
0a48c44e-985c-4b62-a22f-e4defa3b3528,2019-09-06 15:58:05 UTC,2019-09-06 16:00:17 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:36 UTC,2019-09-06 17:08:36 UTC,1,create,,HawaiiOctober2018,,42.0564831,-87.6737588,POINT (-87.6737588 42.0564831),6ba5f120-d537-4038-8901-b5db4b4ec935,ee830e13-2cef-4b8c-8262-dbd6cbe144a6,Yes,Very Few (1-3),cf57bcad-d65b-437b-bc5b-4e143f34a09c,,https://web.fulcrumapp.com/photos/view?photos=cf57bcad-d65b-437b-bc5b-4e143f34a09c,2019-09-06,10:58,162.700012207031,14.067,,,
815c3159-4c76-44c8-bf5b-48b0d57b7e4d,2019-09-06 16:00:35 UTC,2019-09-06 16:05:11 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:37 UTC,2019-09-06 17:08:37 UTC,1,create,,HawaiiOctober2018,,42.0564942,-87.6737555,POINT (-87.6737555 42.0564942),6ba5f120-d537-4038-8901-b5db4b4ec935,fb331ded-5eac-4f86-a9dd-7cdea207f375,Yes,Few (4-10),9082380b-e90a-454f-8404-3b668443f16a,,https://web.fulcrumapp.com/photos/view?photos=9082380b-e90a-454f-8404-3b668443f16a,2019-09-06,11:00,162.700012207031,14.161,,,
c61ac1fc-63d8-48d7-a673-a23cbf75fdc4,2019-09-06 16:05:17 UTC,2019-09-06 16:07:24 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:37 UTC,2019-09-06 17:08:37 UTC,1,create,,HawaiiOctober2018,,42.056483,-87.6737579,POINT (-87.6737579 42.056483),6ba5f120-d537-4038-8901-b5db4b4ec935,af8ee53c-e3a7-469a-9fde-102c3cb40165,Tracks,,be90aa54-6c37-4237-9452-99edfc87baa3,,https://web.fulcrumapp.com/photos/view?photos=be90aa54-6c37-4237-9452-99edfc87baa3,2019-09-06,11:05,162.700012207031,9.189,,,
ed0ad013-06b7-469e-84a8-4c7f2506d12f,2019-09-06 16:07:37 UTC,2019-09-06 16:11:07 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:38 UTC,2019-09-06 17:08:38 UTC,1,create,,HawaiiOctober2018,,42.0564906,-87.6737587,POINT (-87.6737587 42.0564906),6ba5f120-d537-4038-8901-b5db4b4ec935,1c24983c-36a3-49a0-a3ea-1ef463e4f423,Yes,Few (4-10),e69670e9-f739-4c48-91da-ca0799f4b706,,https://web.fulcrumapp.com/photos/view?photos=e69670e9-f739-4c48-91da-ca0799f4b706,2019-09-06,11:07,162.700012207031,14.153,,,
81a7c5b9-fda8-4d9b-a589-ef0fab177df3,2019-09-06 16:11:19 UTC,2019-09-06 16:16:26 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:39 UTC,2019-09-06 17:08:39 UTC,1,create,,HawaiiOctober2018,,42.0564831,-87.6737591,POINT (-87.6737591 42.0564831),6ba5f120-d537-4038-8901-b5db4b4ec935,1f38cb3f-cbe6-49b8-b685-63bb96dfa31f,Yes,Very Few (1-3),b5ab223e-91c5-463d-a761-d97808f62000,,https://web.fulcrumapp.com/photos/view?photos=b5ab223e-91c5-463d-a761-d97808f62000,2019-09-06,11:11,162.700012207031,14.219,,,
50ab87b5-05ba-4775-8a4f-7d2122b3a42b,2019-09-06 16:16:35 UTC,2019-09-06 16:19:01 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:39 UTC,2019-09-06 17:08:39 UTC,1,create,,HawaiiOctober2018,,42.0564834,-87.673759,POINT (-87.673759 42.0564834),6ba5f120-d537-4038-8901-b5db4b4ec935,51203e0e-8397-487e-a87a-dca438dcac4e,Yes,Few (4-10),99de3f5d-eb3f-4863-a214-4b07a3a88782,,https://web.fulcrumapp.com/photos/view?photos=99de3f5d-eb3f-4863-a214-4b07a3a88782,2019-09-06,11:16,162.700012207031,14.142,,,
bcc9da0d-8e33-46f3-9428-4434e4fa12a6,2019-09-06 16:19:18 UTC,2019-09-06 16:20:54 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:40 UTC,2019-09-06 17:08:40 UTC,1,create,,HawaiiOctober2018,,42.0564903,-87.673751,POINT (-87.673751 42.0564903),6ba5f120-d537-4038-8901-b5db4b4ec935,51a4f8aa-ec2f-48f1-a0bc-78ece968b12c,No,,5b733d25-0623-459f-93e7-43ecdcf56f2f,,https://web.fulcrumapp.com/photos/view?photos=5b733d25-0623-459f-93e7-43ecdcf56f2f,2019-09-06,11:19,162.700012207031,14.253,,,
c3ee1938-e881-488d-9b75-c3535ab937eb,2019-09-06 16:20:56 UTC,2019-09-06 16:34:55 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:40 UTC,2019-09-06 17:08:40 UTC,1,create,,HawaiiOctober2018,,42.0564794,-87.6737731,POINT (-87.6737731 42.0564794),6ba5f120-d537-4038-8901-b5db4b4ec935,0212c8a8-6e37-4d3e-a869-aa53782b84b1,No,,32aceb6c-a327-4a4f-9f1c-be064c2fea97,,https://web.fulcrumapp.com/photos/view?photos=32aceb6c-a327-4a4f-9f1c-be064c2fea97,2019-09-06,11:20,162.700012207031,13.489,,,
99c24101-8da6-4f63-8b14-f1beaf41a863,2019-09-06 16:35:15 UTC,2019-09-06 16:36:26 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-09-06 17:08:41 UTC,2019-09-06 17:08:41 UTC,1,create,,HawaiiOctober2018,,42.0564837,-87.6737477,POINT (-87.6737477 42.0564837),6ba5f120-d537-4038-8901-b5db4b4ec935,3f98f54f-c1e6-43fc-b6cc-18d612a11f96,No,,3dc5a2fd-385a-4843-9f14-c38a3894e9f0,,https://web.fulcrumapp.com/photos/view?photos=3dc5a2fd-385a-4843-9f14-c38a3894e9f0,2019-09-06,11:35,162.700012207031,14.322,,,
640fd404-c01f-46e8-94e0-5803913b06f2,2019-09-01 16:02:38 UTC,2019-09-05 23:27:56 UTC,emilyjahn2020@u.northwestern.edu,emilyjahn2020@u.northwestern.edu,2019-09-05 18:30:10 UTC,2019-09-07 15:11:06 UTC,2,update,,2019_Emily_Jahn,,42.0565135,-87.6737585,POINT (-87.6737585 42.0565135),42c89621-a285-488f-bcd9-fd20fe520d71,375d6524-f07d-4d24-b5fa-ece1e1061a73,Yes,Very Few (1-3),,,,2019-09-01,11:02,162.700012207031,14.644,,,
5f6ac4a9-601f-4789-851f-5672e3d12a33,2019-09-01 16:14:01 UTC,2019-09-05 23:27:48 UTC,emilyjahn2020@u.northwestern.edu,emilyjahn2020@u.northwestern.edu,2019-09-05 18:30:11 UTC,2019-09-07 15:11:07 UTC,2,update,,2019_Emily_Jahn,,42.0565114,-87.6737574,POINT (-87.6737574 42.0565114),42c89621-a285-488f-bcd9-fd20fe520d71,3faa5f4f-fc0e-40c9-8a16-6fb697da87ad,Yes,Very Few (1-3),"33b4025c-49b0-4174-806a-8eccf2b9172d,e453fec4-1f2a-4a2e-a1e0-a6d48c314a91",",",https://web.fulcrumapp.com/photos/view?photos=33b4025c-49b0-4174-806a-8eccf2b9172d%2Ce453fec4-1f2a-4a2e-a1e0-a6d48c314a91,2019-09-01,11:14,162.600006103516,16.57,,,
2daef2d6-0dcf-4dd7-9db1-29fa0d0ff092,2019-09-01 16:20:22 UTC,2019-09-05 23:27:41 UTC,emilyjahn2020@u.northwestern.edu,emilyjahn2020@u.northwestern.edu,2019-09-05 18:30:11 UTC,2019-09-07 15:11:07 UTC,2,update,,2019_Emily_Jahn,,42.0565114,-87.6737565,POINT (-87.6737565 42.0565114),42c89621-a285-488f-bcd9-fd20fe520d71,db4c6e41-af48-409a-9b3d-c119515478d8,No,,71eb06a6-77cc-4fcb-b26a-7384940ab798,,https://web.fulcrumapp.com/photos/view?photos=71eb06a6-77cc-4fcb-b26a-7384940ab798,2019-09-01,11:20,162.600006103516,14.273,,,
2f4543a6-29a0-454e-99a4-cddb590581a6,2019-09-01 16:21:07 UTC,2019-09-05 23:27:01 UTC,emilyjahn2020@u.northwestern.edu,emilyjahn2020@u.northwestern.edu,2019-09-05 18:30:12 UTC,2019-09-07 15:11:08 UTC,2,update,,2019_Emily_Jahn,,42.0564902,-87.6737567,POINT (-87.6737567 42.0564902),42c89621-a285-488f-bcd9-fd20fe520d71,fe657223-f90b-4ccc-a3ae-7e3281007169,Yes,Very Few (1-3),"75ec4a13-b9d8-4336-ac7d-d44e2b5025cd,e135643e-20b1-4d88-8633-57bdb6576006",",",https://web.fulcrumapp.com/photos/view?photos=75ec4a13-b9d8-4336-ac7d-d44e2b5025cd%2Ce135643e-20b1-4d88-8633-57bdb6576006,2019-09-01,11:21,162.600006103516,14.025,,,
